지역코드,아파트,주소,층,거래일,거래금액,면적,건축년도
11650,신반포자이, 잠원동 160,2층,2020 12 19,"   227,500",59.93,2018
11650,래미안신반포팰리스, 잠원동 158,6층,2020 12 20,"   270,000",84.49,2016
11650,래미안신반포팰리스, 잠원동 158,19층,2020 12 21,"   309,000",104.03,2016
11650,아크로리버뷰신반포, 잠원동 159,3층,2020 12 21,"   282,000",84.79,2018
11650,래미안신반포팰리스, 잠원동 158,4층,2020 12 22,"   261,000",84.49,2016
11650,래미안신반포팰리스, 잠원동 158,23층,2020 12 22,"   269,000",84.49,2016
11650,반포센트럴자이, 잠원동 162,13층,2020 12 23,"   308,000",84.94,2020
11650,아크로리버뷰신반포, 잠원동 159,30층,2020 12 23,"   345,000",84.79,2018
11650,신반포8, 잠원동 60-3,8층,2020 12 23,"   190,000",52.74,1981
11650,한신로얄, 잠원동 63-34,3층,2020 12 23,"   185,000",81.23,1992
11650,신반포25, 잠원동 61-1,13층,2020 12 24,"   259,800",117.06,1984
11650,신반포22, 잠원동 65-33,2층,2020 12 25,"   255,000",117.15,1983
11650,강변, 잠원동 53-15,8층,2020 12 26,"   169,500",66.29,1987
11650,한신, 잠원동 56-3,8층,2020 12 26,"   223,000",84.52,1992
11650,잠원현대훼밀리, 잠원동 59-3,15층,2020 12 26,"   190,000",84.52,1997
11650,롯데캐슬갤럭시, 잠원동 50,20층,2020 12 28,"   235,000",106.15,2002
11650,잠원현대훼밀리, 잠원동 59-3,11층,2020 12 28,"   175,000",84.52,1997
11650,신반포25, 잠원동 61-1,3층,2020 12 28,"   210,000",84.49,1984
11650,동아, 잠원동 157,5층,2020 12 28,"   209,000",84.91,2002
11650,신반포자이, 잠원동 160,20층,2020 12 28,"   232,000",59.35,2018
11650,래미안 신반포 리오센트, 잠원동 161,2층,2020 12 28,"   249,000",84.92,2019
11650,동아, 잠원동 157,10층,2020 12 29,"   215,500",84.91,2002
11650,신반포12, 잠원동 50-5,5층,2020 12 30,"   149,900",55.45,1982
11650,신반포10, 잠원동 58-16,10층,2020 12 30,"   253,000",76.32,1981
11650,동아, 잠원동 157,19층,2020 12 30,"   238,000",84.91,2002
11650,신반포8, 잠원동 60-3,12층,2020 12 31,"   267,000",141.53,1981
11650,롯데캐슬갤럭시(50-1), 잠원동 50-1,6층,2020 12 31,"   278,000",148.86,2004
11650,강변, 잠원동 53-15,3층,2020 12 31,"   205,000",84.53,1987
11650,래미안퍼스티지, 반포동 18-1,16층,2020 12 1,"   320,000",84.93,2009
11650,래미안퍼스티지, 반포동 18-1,7층,2020 12 1,"   235,000",59.89,2009
11650,아크로리버파크, 반포동 2-12,13층,2020 12 1,"   397,500",112.93,2016
11650,아크로리버파크, 반포동 2-12,28층,2020 12 1,"   445,000",112.99,2016
11650,에이아이디차관주택, 반포동 968,4층,2020 12 2,"   235,000",72.51,1974
11650,반포리체, 반포동 30-26,12층,2020 12 2,"   265,000",84.967,2010
11650,반포미도, 반포동 60-4,14층,2020 12 3,"   205,000",84.96,1987
11650,반포미도, 반포동 60-4,4층,2020 12 3,"   203,000",84.96,1987
11650,한신서래, 반포동 70-1,1층,2020 12 5,"   148,000",64.53,1987
11650,반포자이, 반포동 20-43,19층,2020 12 5,"   301,000",84.998,2009
11650,에이아이디차관주택, 반포동 968,3층,2020 12 5,"   230,000",72.51,1974
11650,래미안퍼스티지, 반포동 18-1,7층,2020 12 5,"   317,000",84.93,2009
11650,반포미도, 반포동 60-4,12층,2020 12 6,"   206,000",84.96,1987
11650,반포미도2차아파트, 반포동 60-5,6층,2020 12 7,"   171,000",71.49,1989
11650,에이아이디차관주택, 반포동 968,3층,2020 12 7,"   230,000",72.51,1974
11650,반포써밋, 반포동 1342,29층,2020 12 7,"   254,980",84.4182,2018
11650,반포래미안아이파크, 반포동 1341,6층,2020 12 8,"   255,000",84.93,2018
11650,아크로리버파크, 반포동 2-12,25층,2020 12 8,"   540,000",154.97,2016
11650,반포미도, 반포동 60-4,5층,2020 12 9,"   204,000",84.96,1987
11650,반포자이, 반포동 20-43,13층,2020 12 9,"   223,000",59.98,2009
11650,반포 힐스테이트, 반포동 16-6,8층,2020 12 9,"   218,800",59.7,2012
11650,반포두산힐스빌, 반포동 54-5,2층,2020 12 9,"    95,000",47.7,2001
11650,반포자이, 반포동 20-43,27층,2020 12 10,"   267,000",84.998,2009
11650,반포2차ApelBaum, 반포동 612-2,1층,2020 12 10,"   310,000",244.15,2007
11650,반포자이, 반포동 20-43,10층,2020 12 10,"   262,000",84.984,2009
11650,에이아이디차관주택, 반포동 968,1층,2020 12 10,"   240,000",72.51,1974
11650,아크로리버파크, 반포동 2-12,9층,2020 12 10,"   312,000",84.98,2016
11650,래미안퍼스티지, 반포동 18-1,19층,2020 12 11,"   390,000",117.12,2009
11650,에이아이디차관주택, 반포동 968,4층,2020 12 12,"   240,000",72.51,1974
11650,에이아이디차관주택, 반포동 968,3층,2020 12 12,"   265,000",72.51,1974
11650,반포자이, 반포동 20-43,26층,2020 12 12,"   217,000",59.98,2009
11650,반포자이, 반포동 20-43,16층,2020 12 12,"   270,000",84.943,2009
11650,래미안퍼스티지, 반포동 18-1,17층,2020 12 13,"   523,000",222.76,2009
11650,반포자이, 반포동 20-43,24층,2020 12 13,"   367,000",132.179,2009
11650,반포자이, 반포동 20-43,17층,2020 12 14,"   350,000",132.179,2009
11650,반포두산힐스빌, 반포동 54-5,3층,2020 12 14,"   100,000",58.7,2001
11650,반포두산힐스빌, 반포동 54-5,12층,2020 12 15,"   110,000",58.7,2001
11650,래미안퍼스티지, 반포동 18-1,25층,2020 12 15,"   440,000",198.04,2009
11650,반포자이, 반포동 20-43,27층,2020 12 16,"   300,000",84.943,2009
11650,반포자이, 반포동 20-43,22층,2020 12 17,"   286,000",84.984,2009
11650,반포미도, 반포동 60-4,5층,2020 12 17,"   170,000",84.96,1987
11650,반포미도, 반포동 60-4,4층,2020 12 17,"   207,900",84.96,1987
11650,반포래미안아이파크, 반포동 1341,21층,2020 12 17,"   270,000",84.93,2018
11650,반포써밋, 반포동 1342,13층,2020 12 17,"   257,000",84.9716,2018
11650,반포자이, 반포동 20-43,21층,2020 12 17,"   424,700",244.628,2009
11650,반포자이, 반포동 20-43,15층,2020 12 17,"   277,000",84.943,2009
11650,반포리체, 반포동 30-26,4층,2020 12 18,"   274,000",84.967,2010
11650,아크로리버파크, 반포동 2-12,4층,2020 12 18,"   302,000",84.99,2016
11650,아크로리버파크, 반포동 2-12,1층,2020 12 18,"   220,000",59.98,2016
11650,반포 주공1단지, 반포동 757,5층,2020 12 19,"   370,000",106.25,1974
11650,반포자이, 반포동 20-43,25층,2020 12 19,"   280,000",84.943,2009
11650,대성유니드, 반포동 48-2,5층,2020 12 19,"   160,000",97.992,2004
11650,래미안퍼스티지, 반포동 18-1,2층,2020 12 19,"   220,000",59.96,2009
11650,아크로리버파크, 반포동 2-12,28층,2020 12 19,"   485,000",129.97,2016
11650,반포미도2차아파트, 반포동 60-5,13층,2020 12 20,"   173,000",71.49,1989
11650,반포리체, 반포동 30-26,4층,2020 12 20,"   268,500",84.967,2010
11650,반포써밋, 반포동 1342,10층,2020 12 20,"   224,000",59.9207,2018
11650,에이아이디차관주택, 반포동 968,2층,2020 12 20,"   250,000",72.51,1974
11650,에이아이디차관주택, 반포동 968,2층,2020 12 21,"   240,000",72.51,1974
11650,반포미도, 반포동 60-4,12층,2020 12 21,"   207,000",84.96,1987
11650,래미안퍼스티지, 반포동 18-1,15층,2020 12 21,"   470,000",198.04,2009
11650,반포서래 월드메르디앙스칼라아파트 A동, 반포동 550-34,3층,2020 12 21,"   149,500",131.87,2005
11650,반포미도, 반포동 60-4,11층,2020 12 21,"   201,000",84.96,1987
11650,래미안퍼스티지, 반포동 18-1,7층,2020 12 21,"   315,000",84.93,2009
11650,예당하우스, 반포동 577-5,4층,2020 12 22,"    79,000",75.17,2002
11650,아크로리버파크, 반포동 2-12,14층,2020 12 22,"   372,000",84.97,2016
11650,반포 주공1단지, 반포동 757,2층,2020 12 22,"   370,000",107.47,1973
11650,반포TS프리우스, 반포동 71-3,3층,2020 12 23,"   142,000",134.63,2005
11650,아크로리버파크, 반포동 2-12,7층,2020 12 23,"   305,000",84.95,2016
11650,반포 주공1단지, 반포동 757,3층,2020 12 23,"   369,000",107.47,1973
11650,아크로리버파크, 반포동 2-12,14층,2020 12 23,"   380,000",112.96,2016
11650,반포 주공1단지, 반포동 757,2층,2020 12 24,"   425,000",140.13,1973
11650,반포 주공1단지, 반포동 757,2층,2020 12 24,"   363,000",107.47,1973
11650,래미안퍼스티지, 반포동 18-1,3층,2020 12 25,"   218,000",59.89,2009
11650,아크로리버파크, 반포동 2-12,18층,2020 12 26,"   338,000",84.98,2016
11650,반포자이, 반포동 20-43,18층,2020 12 26,"   280,000",84.943,2009
11650,반포 주공1단지, 반포동 757,2층,2020 12 27,"   475,000",140.13,1973
11650,아크로리버파크, 반포동 2-12,3층,2020 12 27,"   300,000",84.97,2016
11650,반포미도2차아파트, 반포동 60-5,4층,2020 12 28,"   174,500",71.49,1989
11650,노블하우스, 반포동 100-1,3층,2020 12 28,"   180,000",196.98,2002
11650,반포 주공1단지, 반포동 757,4층,2020 12 28,"   470,000",140.13,1973
11650,에이아이디차관주택, 반포동 968,2층,2020 12 28,"   242,000",72.51,1974
11650,반포래미안아이파크, 반포동 1341,4층,2020 12 28,"   280,000",84.93,2018
11650,반포자이, 반포동 20-43,15층,2020 12 28,"   290,000",84.982,2009
11650,반포미도, 반포동 60-4,7층,2020 12 28,"   220,000",84.96,1987
11650,반포 주공1단지, 반포동 757,3층,2020 12 29,"   420,000",106.26,1974
11650,아크로리버파크, 반포동 2-12,13층,2020 12 29,"   340,000",84.95,2016
11650,아크로리버파크, 반포동 2-12,5층,2020 12 30,"   395,000",112.99,2016
11650,반포리체, 반포동 30-26,27층,2020 12 30,"   275,000",84.967,2010
11650,래미안퍼스티지, 반포동 18-1,29층,2020 12 31,"   244,500",59.89,2009
11650,반포미도, 반포동 60-4,5층,2020 12 31,"   210,000",84.96,1987
11650,반포래미안아이파크, 반포동 1341,8층,2020 12 31,"   280,000",84.93,2018
11650,롯데캐슬클래식, 서초동 1312-3,14층,2020 12 1,"   190,000",74.3,2006
11650,서초대성유니드, 서초동 1487-121,7층,2020 12 1,"   149,000",128.15,2005
11650,래미안 서초7차, 서초동 1642-34,5층,2020 12 2,"   177,000",110.68,2006
11650,서초트라팰리스, 서초동 1344-13,8층,2020 12 2,"   180,000",125.41,2005
11650,대림서초리시온, 서초동 1671-5,10층,2020 12 2,"    39,000",36.48,2003
11650,래미안서초스위트, 서초동 1301-6,26층,2020 12 2,"   223,000",95.658,2009
11650,서초이오빌, 서초동 1593-7,16층,2020 12 3,"    34,500",36.66,2003
11650,삼풍아파트, 서초동 1685,1층,2020 12 3,"   254,000",130.73,1988
11650,서초한양수자인, 서초동 1344-2,9층,2020 12 4,"   140,000",84.88,2013
11650,현대아파트, 서초동 1346,3층,2020 12 4,"   152,000",84.34,1989
11650,서초래미안, 서초동 1682,17층,2020 12 4,"   205,000",84.95,2003
11650,롯데캐슬쥬피터, 서초동 1359-50,2층,2020 12 4,"   172,500",138.97,2003
11650,삼풍아파트, 서초동 1685,9층,2020 12 4,"   301,000",163.81,1988
11650,신동아아파트(1차), 서초동 1333,1층,2020 12 4,"   175,000",77.2,1978
11650,래미안서초스위트, 서초동 1301-6,19층,2020 12 4,"   235,000",95.7555,2009
11650,현대성우주상복합아파트, 서초동 1316-15,21층,2020 12 4,"   180,000",150.95,2002
11650,롯데캐슬클래식, 서초동 1312-3,24층,2020 12 5,"   190,000",74.3,2006
11650,삼풍아파트, 서초동 1685,13층,2020 12 5,"   190,000",79.47,1988
11650,래미안서초에스티지S, 서초동 1754,10층,2020 12 5,"   240,000",84.96,2018
11650,삼풍아파트, 서초동 1685,11층,2020 12 5,"   196,500",79.47,1988
11650,대림서초리시온, 서초동 1671-5,5층,2020 12 6,"    51,000",49.92,2003
11650,삼풍아파트, 서초동 1685,2층,2020 12 7,"   265,000",130.23,1988
11650,현대서초3, 서초동 1644,1층,2020 12 7,"   146,000",84.49,1997
11650,삼풍아파트, 서초동 1685,12층,2020 12 7,"   310,000",163.81,1988
11650,서초아트자이, 서초동 1583-10,3층,2020 12 7,"   190,000",144.3141,2009
11650,현대아파트, 서초동 1346,11층,2020 12 8,"   165,000",84.33,1989
11650,신동아아파트(1차), 서초동 1333,6층,2020 12 8,"   212,000",101.6,1978
11650,월드메르디앙A, 서초동 1634-9,4층,2020 12 8,"   179,000",160.76,2002
11650,서초동롯데캐슬리버티, 서초동 1620-20,3층,2020 12 8,"   175,000",125.79,2005
11650,서초4현대, 서초동 1684,6층,2020 12 9,"   183,000",84.96,2000
11650,서초 교대 e편한세상, 서초동 1686-9,3층,2020 12 9,"   223,500",84.93,2010
11650,서초 교대 e편한세상, 서초동 1686-9,10층,2020 12 9,"   178,000",59.9,2010
11650,urban place, 서초동 1337-3,3층,2020 12 9,"    19,000",20.334,2014
11650,삼풍아파트, 서초동 1685,8층,2020 12 9,"   210,000",79.47,1988
11650,서초5차e편한세상, 서초동 1467-62,3층,2020 12 10,"   170,000",158.24,2005
11650,더샵서초, 서초동 1445-14,7층,2020 12 10,"   190,000",136.02,2006
11650,서초5차e편한세상, 서초동 1467-62,12층,2020 12 11,"   200,000",158.24,2005
11650,신동아아파트(1차), 서초동 1333,5층,2020 12 11,"   175,000",76.21,1978
11650,월드메르디앙A, 서초동 1634-9,5층,2020 12 11,"   177,000",160.76,2002
11650,월드메르디앙(오페라), 서초동 1450-1,9층,2020 12 11,"   180,000",154.026,2004
11650,현대성우주상복합아파트, 서초동 1316-15,3층,2020 12 12,"   155,500",163.68,2002
11650,롯데캐슬클래식, 서초동 1312-3,20층,2020 12 12,"   213,000",84.98,2006
11650,서초푸르지오써밋, 서초동 1311-10,4층,2020 12 12,"   248,000",84.95,2017
11650,서초래미안, 서초동 1682,1층,2020 12 12,"   185,000",84.95,2003
11650,대림서초리시온, 서초동 1671-5,14층,2020 12 12,"    85,000",68.73,2003
11650,아크로비스타, 서초동 1685-3,10층,2020 12 12,"   210,000",137.98,2004
11650,서초이오빌, 서초동 1593-7,14층,2020 12 12,"    29,700",36.66,2003
11650,서초이오빌, 서초동 1593-7,10층,2020 12 12,"    33,000",36.66,2003
11650,서초동프레스티지아파트, 서초동 1344-4,8층,2020 12 12,"    69,000",55.43,2017
11650,래미안서초에스티지S, 서초동 1754,14층,2020 12 12,"   240,000",84.8,2018
11650,아크로비스타, 서초동 1685-3,18층,2020 12 12,"   265,000",174.78,2004
11650,서초동삼성쉐르빌2, 서초동 1330,11층,2020 12 12,"    31,000",35.22,2002
11650,삼풍아파트, 서초동 1685,10층,2020 12 14,"   281,000",130.73,1988
11650,서초동삼성쉐르빌2, 서초동 1330,3층,2020 12 14,"    30,000",35.22,2002
11650,진흥아파트, 서초동 1315,2층,2020 12 14,"   259,000",131.04,1979
11650,삼풍아파트, 서초동 1685,10층,2020 12 15,"   268,000",130.23,1988
11650,상지리츠빌(3), 서초동 1492-13,6층,2020 12 15,"   180,000",199.34,2004
11650,서초동삼성쉐르빌2, 서초동 1330,13층,2020 12 15,"    28,500",35.22,2002
11650,우성아파트, 서초동 1326-17,12층,2020 12 16,"   180,000",84.93,1998
11650,삼풍아파트, 서초동 1685,1층,2020 12 16,"   280,000",163.81,1988
11650,서초현대, 서초동 1648-2,2층,2020 12 16,"   110,000",53.01,1999
11650,대림서초리시온, 서초동 1671-5,10층,2020 12 16,"    39,000",36.48,2003
11650,현대아이파크, 서초동 1436-14,11층,2020 12 16,"   200,000",164.8,2003
11650,서초트라팰리스, 서초동 1344-13,9층,2020 12 17,"   150,000",107.69,2005
11650,대림서초리시온, 서초동 1671-5,10층,2020 12 17,"    40,500",36.48,2003
11650,서초 교대 e편한세상, 서초동 1686-9,2층,2020 12 17,"   170,000",84.93,2010
11650,한라비발디스튜디오193, 서초동 1363-25,10층,2020 12 19,"    24,800",19.99,2013
11650,래미안서초에스티지, 서초동 1332-13,6층,2020 12 19,"   250,000",83.6,2016
11650,래미안서초유니빌, 서초동 1445-4,11층,2020 12 19,"    39,800",45.255,2003
11650,아크로비스타, 서초동 1685-3,36층,2020 12 19,"   230,000",138.96,2004
11650,urban place, 서초동 1337-3,4층,2020 12 19,"    21,000",20.344,2014
11650,현대홈타운, 서초동 1506-88,8층,2020 12 19,"   197,000",134.19,2005
11650,삼풍아파트, 서초동 1685,6층,2020 12 19,"   265,000",130.23,1988
11650,서초극동스타클래스, 서초동 1616-10,9층,2020 12 19,"   166,500",109.97,2003
11650,서초현대, 서초동 1648-2,2층,2020 12 20,"   115,000",54.45,1999
11650,롯데캐슬메디치, 서초동 1656-4,6층,2020 12 21,"   149,000",124.07,2010
11650,롯데캐슬클래식, 서초동 1312-3,3층,2020 12 21,"   200,000",74.3,2006
11650,서초극동스타클래스, 서초동 1616-10,2층,2020 12 21,"   154,500",84.3,2003
11650,서초자연인아파트(101동), 서초동 1344-22,5층,2020 12 22,"    22,000",27.38,2012
11650,삼풍아파트, 서초동 1685,3층,2020 12 22,"   265,000",130.23,1988
11650,서초롯데캐슬프레지던트, 서초동 1681-8,7층,2020 12 23,"   220,000",84.97,2014
11650,래미안서초스위트, 서초동 1301-6,6층,2020 12 23,"   227,000",84.9571,2009
11650,"마제스타시티(힐스테이트서리풀101,102동)", 서초동 1498-5,8층,2020 12 23,"   170,000",59.95,2017
11650,상지리츠빌(1), 서초동 1490-1,11층,2020 12 23,"   205,000",201.67,2002
11650,현대슈퍼빌, 서초동 1446-11,23층,2020 12 23,"   260,000",214.92,2003
11650,롯데캐슬쥬피터, 서초동 1359-50,5층,2020 12 23,"   177,000",172.33,2003
11650,유원서초, 서초동 1687,13층,2020 12 23,"   180,000",84.87,1993
11650,삼풍아파트, 서초동 1685,11층,2020 12 23,"   210,000",79.47,1988
11650,서초한신리빙타워, 서초동 1533,13층,2020 12 23,"    54,000",42.55,1999
11650,삼풍아파트, 서초동 1685,6층,2020 12 23,"   300,000",163.81,1988
11650,현대슈퍼빌, 서초동 1446-11,14층,2020 12 23,"   215,000",153.93,2003
11650,현대ESA2, 서초동 1542-6,23층,2020 12 24,"   165,000",136.25,2003
11650,대림서초리시온, 서초동 1671-5,13층,2020 12 24,"    52,000",49.79,2003
11650,서초현대, 서초동 1648-2,9층,2020 12 24,"   117,500",53.01,1999
11650,현대아파트, 서초동 1346,8층,2020 12 24,"   159,000",84.33,1989
11650,현대성우주상복합아파트, 서초동 1316-15,6층,2020 12 26,"   163,000",150.85,2002
11650,서초타운트라팰리스, 서초동 1327,15층,2020 12 26,"   165,000",103.56,2006
11650,서초자이, 서초동 1444-7,18층,2020 12 26,"   189,500",116.85,2006
11650,삼성서초가든스위트, 서초동 1326,2층,2020 12 26,"   266,000",164.73,2000
11650,서초동삼성쉐르빌2, 서초동 1330,9층,2020 12 26,"    31,500",35.22,2002
11650,티에스프리우스, 서초동 1625-7,4층,2020 12 28,"   119,800",108.34,2004
