지역코드,단지,주소,층,거래일,거래금액,면적,건축년도
11560,한양아이클래스 오피스텔, 영등포동8가 42-1,8층,2020 8 15,"13,500",19.91,2014
11560,당산역 리버리치 오피스텔, 영등포동8가 86,16층,2020 8 29,"39,000",39.98,2016
11560,한양아이클래스 오피스텔, 영등포동8가 42-1,6층,2020 8 29,"13,900",19.86,2014
11560,맨하탄21리빙텔, 여의도동 13-21,8층,2020 8 1,"14,000",35.64,2001
11560,맨하탄21리빙텔, 여의도동 13-21,10층,2020 8 1,"14,000",36.54,2001
11560,진미파라곤, 여의도동 13,2층,2020 8 3,"22,800",32.39,2005
11560,콤비빌딩, 여의도동 61-4,4층,2020 8 3,"26,500",75.03,1994
11560,여의도 프리베로 오피스텔, 여의도동 15-14,6층,2020 8 3,"17,300",38.13,2004
11560,맨하탄21리빙텔, 여의도동 13-21,8층,2020 8 4,"16,000",41.58,2001
11560,진미파라곤, 여의도동 13,6층,2020 8 5,"74,000",68.88,2005
11560,S-TRENUE, 여의도동 26,21층,2020 8 7,"97,500",107.17,2009
11560,여의도금호리첸시아, 여의도동 61,3층,2020 8 7,"59,500",59.66,2003
11560,KCC파크타운, 여의도동 13-22,6층,2020 8 7,"14,900",26.98,2005
11560,여의도자이, 여의도동 47,18층,2020 8 8,"90,000",83.03,2008
11560,진미파라곤, 여의도동 13,2층,2020 8 10,"54,500",85.45,2005
11560,리버타워, 여의도동 61-5,8층,2020 8 10,"25,000",58.21,2000
11560,	(61-3)	, 여의도동 61-3,13층,2020 8 11,"24,850",45.99,1991
11560,여의도파크센터, 여의도동 28-3,28층,2020 8 11,"145,000",114.97,2007
11560,(주)신한 여의도 드림리버 오피스텔, 여의도동 12-3,12층,2020 8 11,"26,000",24.5,2019
11560,진미파라곤, 여의도동 13,3층,2020 8 12,"24,500",34.21,2005
11560,메종리브르오피스텔, 여의도동 45-5,10층,2020 8 14,"18,000",32.19,1999
11560,대우트럼프월드2, 여의도동 48,3층,2020 8 17,"45,000",42.11,2003
11560,콤비빌딩, 여의도동 61-4,3층,2020 8 19,"17,000",50.02,1994
11560,S-TRENUE, 여의도동 26,26층,2020 8 21,"110,000",107.17,2009
11560,진미파라곤, 여의도동 13,3층,2020 8 22,"73,500",68.88,2005
11560,맨하탄21리빙텔, 여의도동 13-21,11층,2020 8 25,"15,600",41.58,2001
11560,맨하탄21리빙텔, 여의도동 13-21,11층,2020 8 25,"12,900",36.54,2001
11560,더하우스 소호 여의도 오피스텔, 여의도동 17-9,11층,2020 8 27,"29,500",26.87,2017
11560,블리스다임빌, 당산동1가 144,3층,2020 8 7,"30,287",29.22,2017
11560,문래역 대우미래사랑3차, 당산동2가 15-1,12층,2020 8 13,"75,000",103.77,2004
11560,	문래역 대우미래사랑3차(B)	, 당산동2가 15-2,6층,2020 8 25,"66,200",89.7,2004
11560,THE PARK 365, 당산동3가 558-3,11층,2020 8 14,"31,000",46.88,2007
11560,THE PARK 365, 당산동3가 558-3,5층,2020 8 17,"50,000",94.17,2007
11560,THE PARK 365, 당산동3가 558-3,12층,2020 8 24,"37,000",62.81,2007
11560,리앤나빌리지, 당산동3가 80-1,4층,2020 8 29,"17,750",30.85,2004
11560,THE PARK 365, 당산동3가 558-3,13층,2020 8 29,"40,000",62.81,2007
11560,코오롱 스타폴리스, 당산동4가 1-2,13층,2020 8 19,"18,500",34.88,2005
11560,당산 삼성쉐르빌, 당산동5가 9-2,18층,2020 8 13,"20,500",23.11,2013
11560,당산 삼성쉐르빌, 당산동5가 9-2,5층,2020 8 13,"21,000",28.4,2013
11560,데시앙루브 오피스텔, 당산동5가 8,12층,2020 8 20,"23,300",28.24,2014
11560,당산 삼성쉐르빌, 당산동5가 9-2,11층,2020 8 21,"19,500",22.95,2013
11560,당산역해링턴타워, 당산동5가 9-3,12층,2020 8 24,"23,000",23.59,2015
11560,데시앙루브 오피스텔, 당산동5가 8,4층,2020 8 28,"20,700",28.24,2014
11560,당산역해링턴타워, 당산동5가 9-3,9층,2020 8 29,"23,000",23.92,2015
11560,그린빌, 당산동6가 306-1,12층,2020 8 30,"21,500",42.93,2002
11560,나온타워, 당산동 121-3,8층,2020 8 8,"12,900",15.74,2013
11560,리버뷰, 당산동 121-130,7층,2020 8 21,"12,000",23.94,2015
11560,현대뉴스타오피스텔, 당산동 121-107,6층,2020 8 25,"9,800",29.88,1993
11560,쌍용플래티넘시티1단지, 도림동 820,4층,2020 8 1,"60,000",87.22,2006
11560,쌍용플래티넘시티1단지, 도림동 820,14층,2020 8 8,"59,000",62.42,2006
11560,쌍용플래티넘시티1단지, 도림동 820,5층,2020 8 8,"65,500",86.54,2006
11560,쌍용플래티넘시티1단지, 도림동 820,5층,2020 8 8,"65,000",87.22,2006
11560,쌍용플래티넘시티1단지, 도림동 820,2층,2020 8 9,"63,000",87.22,2006
11560,	도림동 하나 아파텔(2차)	, 도림동 265-8,10층,2020 8 11,"19,200",30.87,2003
11560,타원벨라움, 도림동 266-2,8층,2020 8 12,"15,000",42.33,2004
11560,대우미래사랑, 도림동 819,10층,2020 8 15,"14,000",29.57,2004
11560,	도림동 하나 아파텔(2차)	, 도림동 265-8,13층,2020 8 22,"19,100",30.87,2003
11560,쌍용플래티넘시티1단지, 도림동 820,4층,2020 8 24,"54,800",62.88,2006
11560,쌍용플래티넘시티1단지, 도림동 820,11층,2020 8 29,"59,500",62.42,2006
11260,서일타운, 면목동 68-2,7층,2020 8 24,"7,300",26.57,2002
11260,한일써너스빌, 상봉동 81-5,9층,2020 8 6,"19,000",42.04,2003
11260,한일써너스빌, 상봉동 81-5,15층,2020 8 12,"16,400",32.48,2003
11260,중화동 범양프레체, 중화동 208-4,6층,2020 8 13,"11,800",22.21,2012
11260,중화동 범양프레체, 중화동 208-4,7층,2020 8 28,"12,000",22.21,2012
11260,엘리어트하우스, 신내동 644,3층,2020 8 7,"9,200",19.72,2003
11350,로우폴리스, 공릉동 670-11,9층,2020 8 10,"10,600",27.6,2004
11350,삼정 이오니아, 하계동 256-13,8층,2020 8 8,"22,500",58.5,2003
11350,삼정 이오니아, 하계동 256-13,6층,2020 8 19,"12,000",29.25,2003
11350,토마토파르코, 상계동 1267,3층,2020 8 3,"14,000",36.77,2005
11350,노빌리안골드, 상계동 734-3,14층,2020 8 7,"16,800",33.77,2004
11350,하이베라스, 상계동 1262,7층,2020 8 19,"13,600",36.29,2003
11350,오피앙, 상계동 1258,11층,2020 8 26,"9,500",23.37,2004
11350,오피앙, 상계동 1258,15층,2020 8 29,"9,000",23.37,2004
11350,씨앤미, 중계동 509-1,4층,2020 8 13,"18,000",50.35,2004
11350,	(506)	, 중계동 506,13층,2020 8 15,"45,000",80.96,2005
11350,씨앤미, 중계동 509-1,7층,2020 8 15,"19,000",47.75,2004
11350,씨앤미, 중계동 509-1,5층,2020 8 19,"19,900",50.35,2004
11350,	(506)	, 중계동 506,9층,2020 8 21,"26,000",51.3,2005
11350,중계동 두타빌, 중계동 360-9,6층,2020 8 21,"14,000",29.5,2000
11350,우암에이스타워, 중계동 143,5층,2020 8 22,"12,500",33.06,2003
11350,	(506)	, 중계동 506,12층,2020 8 26,"32,500",66.09,2005
11620,제일캠퍼스텔, 봉천동 1566-10,8층,2020 8 3,"7,000",15.28,1998
11620,에이스 에이-존, 봉천동 870-12,9층,2020 8 3,"30,000",49.68,2005
11620,PRAVIDA 162, 봉천동 1568-2,3층,2020 8 5,"17,900",19.82,2013
11620,케이타워 오피스텔, 봉천동 882-4,6층,2020 8 6,"12,350",18.24,2010
11620,대우디오슈페리움1단지, 봉천동 856-5,9층,2020 8 6,"45,000",66.74,2007
11620,CO-OP RESIDENCE/서울대입구, 봉천동 861-7,6층,2020 8 7,"12,000",17.19,2005
11620,제일캠퍼스텔, 봉천동 1566-10,4층,2020 8 8,"6,200",15.84,1998
11620,관악맥스텔, 봉천동 866-11,10층,2020 8 11,"15,100",30.25,2003
11620,	(1663-10)	, 봉천동 1663-10,3층,2020 8 11,"13,600",15.9,2003
11620,	(29-22)	, 봉천동 29-22,6층,2020 8 19,"9,800",20.16,2003
11620,관악맥스텔, 봉천동 866-11,8층,2020 8 31,"13,500",25.82,2003
11620,골드마인오피스텔, 신림동 569-23,7층,2020 8 2,"25,000",82.8,2002
11620,신대방 노블루체, 신림동 530-1,8층,2020 8 5,"26,500",28.07,2019
11620,삼모 더 프라임 타워, 신림동 1638-1,20층,2020 8 7,"18,500",30.8,2011
11620,삼모 더 프라임 타워, 신림동 1638-1,9층,2020 8 7,"18,600",30.8,2011
11620,신림오피스텔, 신림동 1431-38,4층,2020 8 13,"10,000",29.7,1998
11620,e-샤르망, 신림동 1464-5,8층,2020 8 14,"9,400",24.51,2003
11620,신림큐브, 신림동 1421-1,3층,2020 8 18,"12,000",16.46,2015
11620,	(1462-12)	, 신림동 1462-12,2층,2020 8 18,"12,000",21.84,2003
11620,에스케이허브그린, 신림동 1421-29,10층,2020 8 20,"15,500",26.62,2004
11620,에스케이허브그린, 신림동 1421-29,5층,2020 8 27,"15,400",26.62,2004
11620,프론티아 오피스텔, 남현동 1059-6,7층,2020 8 10,"13,350",20.3,2002
11620,	(1061-18)	, 남현동 1061-18,6층,2020 8 18,"19,000",28.05,2005
11140,명동아르누보센텀, 을지로2가 199-40,10층,2020 8 14,"32,500",37.52,2008
11140,충무로엘크루메트로시티2, 충무로5가 36-2,19층,2020 8 5,"32,000",41.41,2016
11140,충무로엘크루메트로시티2, 충무로5가 36-2,16층,2020 8 14,"34,000",41.41,2016
11140,스타빌딩, 필동1가 22-2,11층,2020 8 24,"22,000",31.97,2003
11140,삼성골드캐슬, 을지로5가 273-2,5층,2020 8 5,"14,000",22.74,2004
11140,정건벨라지오오피스텔, 을지로5가 20-1,7층,2020 8 18,"16,500",32.57,2003
11140,대성을지로오피스텔, 을지로5가 77-2,4층,2020 8 25,"15,000",25.49,2005
11140,(251-10), 신당동 251-10,5층,2020 8 3,"29,424",21.58,2020
11140,(251-10), 신당동 251-10,8층,2020 8 3,"29,724",21.58,2020
11140,(251-10), 신당동 251-10,2층,2020 8 6,"29,124",21.58,2020
11140,남산정은스카이, 신당동 366-126,4층,2020 8 12,"24,500",33.05,2005
11140,(251-10), 신당동 251-10,8층,2020 8 14,"30,692",22.29,2020
11140,청계천 두산위브더제니스, 흥인동 13-1,19층,2020 8 24,"31,650",40.89,2014
11140,청계천 두산위브더제니스, 흥인동 13-1,24층,2020 8 24,"35,500",46.74,2014
11140,청계천 두산위브더제니스, 흥인동 13-1,19층,2020 8 27,"35,400",46.74,2014
11140,청계천 두산위브더제니스, 흥인동 13-1,26층,2020 8 31,"32,500",39.33,2014
11140,	DUO302	, 황학동 819,3층,2020 8 4,"15,400",23.06,2014
11140,신당역올리브2, 황학동 2484,11층,2020 8 5,"13,000",23.82,2004
11140,신당역올리브2, 황학동 2484,15층,2020 8 8,"15,500",23.82,2004
11140,황학동 코아루, 황학동 882,7층,2020 8 8,"27,800",46.63,2010
11140,올리브1, 황학동 808,13층,2020 8 10,"13,000",25.05,2004
11140,	DUO302	, 황학동 819,17층,2020 8 22,"16,500",23.06,2014
11140,덕수궁롯데캐슬, 순화동 217,3층,2020 8 8,"39,200",41.14,2016
11140,덕수궁롯데캐슬, 순화동 217,8층,2020 8 17,"39,500",41.14,2016
11140,덕수궁롯데캐슬, 순화동 217,5층,2020 8 20,"40,500",41.14,2016
11140,브라운스톤서울, 중림동 355,11층,2020 8 18,"58,000",68.04,2006
11140,서울역 디오빌, 만리동1가 62-7,5층,2020 8 21,"45,000",56.17,2005
11140,서울역 디오빌, 만리동1가 62-7,5층,2020 8 24,"47,200",56.17,2005
11680,강남역 쉐르빌, 역삼동 832-3,16층,2020 9 1,"27,000",27.74,2014
11680,메이플라워멤버스빌오피스텔, 역삼동 736-22,6층,2020 9 2,"12,000",20.1,2006
11680,메이플라워멤버스빌오피스텔, 역삼동 736-22,5층,2020 9 3,"12,800",20.1,2006
11680,강남역 효성해링턴 타워 더퍼스트, 역삼동 825-24,14층,2020 9 4,"26,000",24.77,2014
11680,금천빌딩, 역삼동 708-20,2층,2020 9 4,"20,800",29.81,2005
11680,목화밀라트, 역삼동 822-7,7층,2020 9 4,"28,000",31.33,2004
11680,대우디오빌플러스, 역삼동 824-25,3층,2020 9 5,"27,200",38.96,2004
11680,강남역두산위브센티움, 역삼동 823-26,6층,2020 9 5,"20,000",28.71,2004
11680,강남역 센트럴 푸르지오 시티, 역삼동 825-20,6층,2020 9 5,"36,200",25.83,2015
11680,대우디오빌플러스, 역삼동 824-25,4층,2020 9 8,"23,800",35.16,2004
11680,강남역 쉐르빌, 역삼동 832-3,11층,2020 9 8,"25,200",26.04,2014
11680,대우디오빌플러스, 역삼동 824-25,6층,2020 9 9,"27,000",38.96,2004
11680,성우스타우스오피스텔, 역삼동 832-33,3층,2020 9 9,"24,500",34.67,2004
11680,BIEL 106, 역삼동 832-16,3층,2020 9 12,"54,750",33.37,2018
11680,BIEL 106, 역삼동 832-16,4층,2020 9 12,"50,000",33.37,2018
11680,능현오피스텔, 역삼동 708-16,4층,2020 9 14,"22,500",29.65,2004
11680,강남역 서희스타힐스 오피스텔, 역삼동 837-18,5층,2020 9 14,"17,700",23.58,2012
11680,성우스타우스오피스텔, 역삼동 832-33,7층,2020 9 15,"22,250",32.03,2004
11680,강남역 효성해링턴 타워 더퍼스트, 역삼동 825-24,4층,2020 9 17,"22,000",22.85,2014
11680,성우스타우스오피스텔, 역삼동 832-33,7층,2020 9 18,"20,500",32.03,2004
11680,삼일프라자오피스텔, 역삼동 837-26,6층,2020 9 18,"34,000",59.09,1992
11680,대우디오빌플러스, 역삼동 824-25,16층,2020 9 18,"26,800",38.96,2004
11680,삼성제일빌딩, 역삼동 702-2,16층,2020 9 21,"32,000",45.47,1994
11680,강남역 와이즈 플레이스, 역삼동 837-13,4층,2020 9 21,"20,500",26.98,2013
11680,성우스타우스오피스텔, 역삼동 832-33,4층,2020 9 22,"20,000",33.59,2004
11680,능현오피스텔, 역삼동 708-16,11층,2020 9 22,"21,000",28.1,2004
11680,강남역 센트럴 푸르지오 시티, 역삼동 825-20,19층,2020 9 23,"35,000",24.61,2015
11680,강남역 쉐르빌, 역삼동 832-3,19층,2020 9 25,"25,000",25.12,2014
11680,강남역 와이즈 플레이스, 역삼동 837-13,9층,2020 9 25,"17,000",23.87,2013
11680,역삼 푸르지오 시티, 역삼동 735-17,6층,2020 9 25,"36,000",31.94,2016
11680,역삼SK리더스뷰, 역삼동 680,5층,2020 9 28,"96,000",109.03,2007
11680,강남역 효성해링턴 타워 더퍼스트, 역삼동 825-24,8층,2020 9 29,"27,000",24.77,2014
11680,강남역 센트럴 푸르지오 시티, 역삼동 825-20,11층,2020 9 29,"34,500",24.63,2015
11680,경원오피스텔, 청담동 5,7층,2020 9 3,"17,000",22.77,1991
11680,리버뷰오피스텔, 청담동 68-19,13층,2020 9 9,"21,900",39.16,1992
11680,경원오피스텔, 청담동 5,4층,2020 9 18,"16,500",22.77,1991
11680,경원오피스텔, 청담동 5,13층,2020 9 21,"17,000",22.77,1991
11680,삼성 리치빌, 삼성동 52-9,1층,2020 9 2,"62,000",50.07,2003
11680,우림보보카운티 오피스텔, 삼성동 75-8,12층,2020 9 4,"26,800",26.77,2004
11680,우림보보카운티 오피스텔, 삼성동 75-8,10층,2020 9 4,"26,000",26.77,2004
11680,삼성동 롯데캐슬 클라쎄, 삼성동 141-10,17층,2020 9 7,"65,000",40.79,2019
11680,LG트윈텔, 삼성동 157-8,10층,2020 9 11,"24,500",40.4,2000
11680,선릉대림아크로텔, 삼성동 140-3,8층,2020 9 11,"38,000",35.69,2004
11680,	(78-3)	, 삼성동 78-3,6층,2020 9 15,"30,000",32.01,1990
11680,삼성동 롯데캐슬 클라쎄, 삼성동 141-10,3층,2020 9 15,"27,000",21.87,2019
11680,선릉대림아크로텔, 삼성동 140-3,5층,2020 9 17,"35,000",35.69,2004
11680,삼성동 롯데캐슬 클라쎄, 삼성동 141-10,16층,2020 9 17,"66,000",40.79,2019
11680,삼성동 롯데캐슬 클라쎄, 삼성동 141-10,16층,2020 9 21,"65,000",40.79,2019
11680,LG선릉에클라트B, 삼성동 142-3,4층,2020 9 22,"54,000",53.43,2004
11680,청담역 푸르지오시티, 삼성동 58-2,13층,2020 9 24,"42,750",29.54,2014
11680,대치 클래시아, 대치동 622-1,11층,2020 9 4,"62,700",30.22,2015
11680,신안메트로칸, 대치동 943-24,3층,2020 9 16,"23,300",26.73,2004
11680,신안메트로칸, 대치동 943-24,14층,2020 9 16,"29,300",30.11,2004
11680,거평타운오피스텔, 논현동 203-1,12층,2020 9 2,"11,500",22.55,1991
11680,논현 아이파크, 논현동 225-6,6층,2020 9 4,"51,250",27.56,2020
11680,거평타운오피스텔, 논현동 203-1,5층,2020 9 18,"11,500",22.55,1991
11680,	(96)	, 논현동 96,3층,2020 9 22,"16,000",22.05,1987
11680,삼환 아르누보 3, 논현동 209,6층,2020 9 23,"22,100",22.09,2005
11680,강남파라곤, 논현동 241-1,13층,2020 9 28,"98,000",75.94,2007
11680,	강남 푸르지오시티 2차(PRUGIO CITYⅡ)	, 자곡동 655,9층,2020 9 2,"14,900",21.87,2014
11680,강남 지웰홈스, 자곡동 662,10층,2020 9 4,"25,000",31.99,2014
11680,강남 지웰홈스, 자곡동 662,4층,2020 9 4,"16,700",26.71,2014
11680,강남힐스테이트에코, 자곡동 658,9층,2020 9 5,"17,900",24.12,2014
11680,강남 지웰홈스, 자곡동 662,8층,2020 9 7,"22,500",29.87,2014
11680,	강남 푸르지오시티 2차(PRUGIO CITYⅡ)	, 자곡동 655,3층,2020 9 21,"15,000",24.62,2014
11680,강남힐스테이트에코, 자곡동 658,2층,2020 9 21,"16,000",24.12,2014
11680,강남유탑유블레스, 자곡동 651,9층,2020 9 22,"16,400",26.78,2014
11680,강남 지웰홈스, 자곡동 662,2층,2020 9 25,"21,300",29.87,2014
11500,우림보보카운티뷰, 등촌동 649-14,12층,2020 9 2,"15,000",27.36,2004
11500,현대프린스텔, 등촌동 628-13,7층,2020 9 2,"8,800",21.66,1999
11500,등촌동두산위브센티움, 등촌동 631,13층,2020 9 5,"23,100",43.11,2004
11500,트라비하우스, 등촌동 628-18,8층,2020 9 8,"29,000",57.76,2005
11500,어위쉬 예다인, 등촌동 63-12,9층,2020 9 8,"40,000",80.84,2008
11500,경동미르웰한올림, 등촌동 656-1,6층,2020 9 9,"15,500",17.99,2016
11500,강서메트로칸, 등촌동 656-52,6층,2020 9 10,"11,700",18.2,2013
11500,한울에이치밸리움2차아파트, 등촌동 648-11,11층,2020 9 13,"40,500",52.28,2020
11500,등촌동두산위브센티움, 등촌동 631,6층,2020 9 14,"20,000",43.11,2004
11500,강변샤르망3단지, 등촌동 628-17,13층,2020 9 15,"37,700",63.16,2005
11500,어위쉬 예다인, 등촌동 63-12,6층,2020 9 17,"40,650",80.84,2008
11500,등촌동두산위브센티움, 등촌동 631,15층,2020 9 18,"16,500",28.45,2004
11500,HT뉴파인, 등촌동 636-42,7층,2020 9 20,"28,900",31.49,2020
11500,비원오피스텔, 등촌동 648-6,6층,2020 9 21,"16,700",40.37,2004
11500,어위쉬 예다인, 등촌동 63-12,7층,2020 9 22,"40,000",81.89,2008
11500,대룡드림타워-1, 등촌동 684-3,3층,2020 9 23,"15,200",31.3,2004
11500,현대프린스텔, 등촌동 628-13,6층,2020 9 24,"11,000",26.16,1999
11500,우림보보카운티뷰, 등촌동 649-14,3층,2020 9 26,"15,000",27.36,2004
11500,강변샤르망2단지, 등촌동 628-32,2층,2020 9 26,"35,900",63.16,2005
11500,경동미르웰한올림, 등촌동 656,8층,2020 9 29,"14,900",16.19,2016
11500,HT뉴파인, 등촌동 636-42,6층,2020 9 30,"28,900",31.49,2020
11500,경동엠파이어시티 101동, 화곡동 1051-1,10층,2020 9 2,"10,500",16.1,2013
11500,	(46-217)	, 화곡동 46-217,1층,2020 9 2,"8,150",31.28,1997
11500,경동엠파이어시티 101동, 화곡동 1051-1,12층,2020 9 2,"10,500",16.1,2013
11500,크라운뷰, 화곡동 982-17,8층,2020 9 8,"13,600",35.54,2009
11500,삼성오피스텔, 화곡동 918-1,5층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,5층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,5층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,5층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,6층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,6층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,4층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,4층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,4층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,4층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,6층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,8층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,8층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,7층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,7층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,7층,2020 9 11,"12,932",26.01,2002
11500,삼성오피스텔, 화곡동 918-1,7층,2020 9 11,"12,932",26.01,2002
