건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균,건물형태,보증금평가,월세평가,경도,위도
보성,화곡동 359-124,2층,2020 7 11,"     8,500/         0",45.48,13.8,1982,6172.675857193354,1.5243902439024393,연립/다세대,적정보증금,적정월세,126.833282,37.55246
프리즘빌라,화곡동 98-19,1층,2020 7 13,"     1,000/        50",31.59,9.6,2001,5729.166666666668,26.04166666666667,연립/다세대,적정보증금,적정월세,126.948315,37.482926
(1057-8),화곡동 1057-8,3층,2020 7 13,"     8,000/        50",70.1,21.2,2003,3773.584905660377,23.58490566037736,연립/다세대,적정보증금,적정월세,126.84301,37.53959
동완세인트빌,화곡동 408-43,3층,2020 7 13,"     6,500/         0",29.45,8.9,2012,9207.240948813982,0.0,연립/다세대,적정보증금,적정월세,126.846711,37.549844
화곡사랑빌,화곡동 105-261,2층,2020 7 13,"     5,000/        40",37.98,11.5,2011,4347.826086956522,34.78260869565217,연립/다세대,적정보증금,적정월세,126.836172,37.53618
경원홈타운,화곡동 424-27,3층,2020 7 14,"    21,500/         0",61.25,18.5,2007,6845.2935694315,17.241379310344826,연립/다세대,적정보증금,적정월세,126.941528,37.471098
영펠리스,화곡동 56-195,2층,2020 7 14,"    12,000/         0",42.91,13.0,2008,8377.469525010509,13.661202185792352,연립/다세대,적정보증금,적정월세,127.09189,37.582746
건형타운나동,화곡동 98-141,3층,2020 7 15,"     2,000/        40",37.18,11.2,2002,7405.46218487395,11.904761904761903,연립/다세대,적정보증금,적정월세,127.087575,37.595832
명지빌라,화곡동 354-32,2층,2020 7 15,"    10,000/         0",36.81,11.1,1991,9009.009009009007,0.0,연립/다세대,적정보증금,적정월세,126.84211299999998,37.541257
현대골든빌,화곡동 161-37,4층,2020 7 15,"     9,000/         0",35.78,10.8,2007,9722.222222222224,0.0,연립/다세대,적정보증금,적정월세,126.965518,37.470211
동도하이츠8차,화곡동 424-88,1층,2020 7 15,"    15,500/         0",54.96,16.6,1997,9337.349397590358,0.0,연립/다세대,적정보증금,적정월세,126.850696,37.538674
청솔맨션B동,화곡동 966-13,2층,2020 7 16,"    16,500/         0",58.94,17.8,2002,9269.662921348314,0.0,연립/다세대,적정보증금,적정월세,126.849758,37.533448
대명스카이,화곡동 1114-1,3층,2020 7 17,"    25,000/         0",49.32,14.9,2015,8557.584753054552,15.224358974358973,연립/다세대,적정보증금,적정월세,126.966385,37.472138
대성탑스빌,화곡동 464-15,2층,2020 7 17,"    18,000/         0",59.78,18.1,2002,9944.751381215468,0.0,연립/다세대,적정보증금,적정월세,126.838112,37.540227
문선빌라,화곡동 355-2,3층,2020 7 17,"     1,000/        65",60.22,18.2,2002,549.4505494505495,35.714285714285715,연립/다세대,적정보증금,적정월세,126.853513,37.55201
서광아트빌,화곡동 1045-3,2층,2020 7 17,"     2,000/        60",42.595,12.9,2007,7635.658914728678,23.255813953488367,연립/다세대,적정보증금,적정월세,126.918919,37.471776
드림빌,화곡동 964-21,4층,2020 7 17,"    17,000/         0",67.5,20.4,2002,8333.333333333334,0.0,연립/다세대,적정보증금,적정월세,126.83985,37.530342
범우주택(353-86),화곡동 353-86,2층,2020 7 18,"     5,000/        20",43.25,13.1,1991,3816.7938931297713,15.267175572519085,연립/다세대,적정보증금,적정월세,126.839088,37.530595
범진빌라,화곡동 46-175,1층,2020 7 18,"    13,000/         0",41.64,12.6,1993,6165.441568126133,13.422818791946307,연립/다세대,적정보증금,적정월세,126.919617,37.472774
이스트빌,화곡동 51-26,4층,2020 7 18,"    15,000/         0",49.56,15.0,2010,10000.0,0.0,연립/다세대,적정보증금,적정월세,126.845126,37.541088
동광하이센스,화곡동 867-25,2층,2020 7 18,"     9,500/         0",59.22,17.9,1998,3825.506284916202,0.0,연립/다세대,적정보증금,적정월세,126.920834,37.475425
화성빌라나동,화곡동 56-479,5층,2020 7 19,"    10,000/         0",20.43,6.2,2003,9143.65281967974,21.582733812949638,연립/다세대,적정보증금,적정월세,126.910943,37.485462
정현빌라,화곡동 158-31,2층,2020 7 20,"    18,000/         0",66.02,20.0,2000,9000.0,0.0,연립/다세대,적정보증금,적정월세,126.848238,37.544768
도우주택,화곡동 111-23,2층,2020 7 20,"     1,000/        70",53.67,16.2,1992,3724.791043631623,23.15773330266084,연립/다세대,적정보증금,적정월세,126.840017,37.553851
대우맨션,화곡동 105-124,3층,2020 7 20,"     3,000/         0",56.11,17.0,2001,1764.7058823529412,0.0,연립/다세대,적정보증금,적정월세,126.851415,37.535356
대신그린빌라,화곡동 372-69,2층,2020 7 21,"    17,000/         0",61.15,18.5,1997,9189.18918918919,0.0,연립/다세대,적정보증금,적정월세,126.83369,37.541526
홈랜드맨션13차,화곡동 410-21,1층,2020 7 22,"    17,800/         0",67.96,20.6,1996,6255.567304303246,8.25082508250825,연립/다세대,적정보증금,적정월세,126.919513,37.472944
대원맨숀(933-50),화곡동 933-50,5층,2020 7 22,"    16,000/         0",60.27,18.2,2002,8791.208791208792,0.0,연립/다세대,적정보증금,적정월세,126.85199,37.5362
성진빌라(352-4),화곡동 352-4,4층,2020 7 23,"    19,000/         0",69.06,20.9,2000,9090.909090909092,0.0,연립/다세대,적정보증금,적정월세,126.854699,37.535902
샤인에버빌가동,화곡동 393-13,3층,2020 7 23,"    20,000/         0",55.14,16.7,2002,9834.177798249655,0.0,연립/다세대,적정보증금,적정월세,126.852781,37.529603
나산맨션3차,화곡동 823-2,4층,2020 7 24,"    12,000/         0",52.83,16.0,2002,6398.635477582846,10.721247563352827,연립/다세대,적정보증금,적정월세,126.814226,37.5652
성지빌딩(997-10),화곡동 997-10,4층,2020 7 24,"     3,000/        70",56.74,17.2,2002,8992.906033075165,13.565891472868215,연립/다세대,적정보증금,적정월세,126.966023,37.47127
동양주택(355-21),화곡동 355-21,3층,2020 7 24,"    15,000/         0",57.12,17.3,1994,8670.520231213872,0.0,연립/다세대,적정보증금,적정월세,126.845863,37.536582
보람타운(105-527),화곡동 105-527,3층,2020 7 24,"    15,000/         0",59.75,18.1,1998,7734.8066298342565,0.0,연립/다세대,적정보증금,적정월세,126.849024,37.53855
은성,화곡동 815-12,4층,2020 7 25,"    13,000/         0",44.62,13.5,2002,9629.62962962963,0.0,연립/다세대,적정보증금,적정월세,126.848278,37.53993
시온하이츠빌라,화곡동 954-4,3층,2020 7 25,"     7,000/        65",77.84,23.5,1993,2978.723404255319,27.659574468085108,연립/다세대,적정보증금,적정월세,126.83946,37.571506
경인스위트홈(457-16),화곡동 457-16,5층,2020 7 25,"     2,000/        55",41.04,12.4,2008,3994.976846401382,34.308531512440155,연립/다세대,적정보증금,적정월세,126.840577,37.569606
화성맨션15차,화곡동 100-6,2층,2020 7 25,"    23,000/         0",75.06,22.7,1998,9792.447454358164,0.0,연립/다세대,적정보증금,적정월세,126.927544,37.484506
삼성파크빌,화곡동 164-51,2층,2020 7 25,"    12,000/         0",59.78,18.1,2001,6629.834254143645,0.0,연립/다세대,적정보증금,적정월세,126.838138,37.553175
인터시티빌라가동,화곡동 410-166,1층,2020 7 27,"    16,000/         0",64.99,19.7,2002,8121.827411167514,0.0,연립/다세대,적정보증금,적정월세,126.824366,37.546587
홍주렉스빌,화곡동 355-39,3층,2020 7 28,"    20,000/         0",66.61,20.1,2009,9950.248756218904,0.0,연립/다세대,적정보증금,적정월세,126.809918,37.562751
해뜨는집,화곡동 956-23,4층,2020 7 28,"    10,000/         0",35.12,10.6,2001,9433.962264150943,0.0,연립/다세대,적정보증금,적정월세,126.815432,37.557689
우진하이츠빌라,화곡동 424-158,4층,2020 7 28,"    16,500/         0",59.9,18.1,1999,9116.022099447513,0.0,연립/다세대,적정보증금,적정월세,126.811576,37.558848
성재캐슬빌(408-42),화곡동 408-42,4층,2020 7 28,"    18,900/         0",67.08,20.3,2010,9745.189559916173,0.0,연립/다세대,적정보증금,적정월세,126.859736,37.535806
삼성그린빌,화곡동 42-50,3층,2020 7 29,"    12,000/         0",54.3,16.4,2001,7317.073170731708,0.0,연립/다세대,적정보증금,적정월세,126.813159,37.563964
성안빌라(379-61),화곡동 379-61,3층,2020 7 29,"     2,000/        40",42.84,13.0,1994,7307.692307692307,9.82905982905983,연립/다세대,적정보증금,적정월세,126.929622,37.475928
그린모닝빌가동,화곡동 974-11,5층,2020 7 29,"     3,200/        25",25.41,7.7,2002,4155.8441558441555,32.467532467532465,연립/다세대,적정보증금,적정월세,126.811381,37.565433
하이파크빌,화곡동 330-18,3층,2020 7 30,"     1,000/        42",34.4,10.4,2007,8322.502658127858,13.46153846153846,연립/다세대,적정보증금,적정월세,126.839151,37.555005
일신빌라(56-183),화곡동 56-183,2층,2020 7 30,"    10,500/         0",44.27,13.4,1990,7835.820895522388,0.0,연립/다세대,적정보증금,적정월세,126.810649,37.57449
(56-26),화곡동 56-26,2층,2020 7 30,       348/        19,34.46,10.4,2019,333.5678549093182,20.92323327079424,연립/다세대,적정보증금,적정월세,127.079028,37.610344
(462-7),화곡동 462-7,1층,2020 7 30,"     6,000/         0",39.34,11.9,1978,5042.01680672269,0.0,연립/다세대,적정보증금,적정월세,126.814843,37.568432
쥬얼리맨션,화곡동 392-45,2층,2020 7 30,       200/        20,62.61,18.9,2003,105.82010582010582,10.582010582010584,연립/다세대,적정보증금,적정월세,126.81028700000002,37.565881
목화빌라다동,화곡동 1131,1층,2020 7 30,"     1,500/        40",41.19,12.5,1988,1200.0,32.0,연립/다세대,적정보증금,적정월세,126.807123,37.573391
주건축물제1동,화곡동 105-387,4층,2020 7 31,"     8,000/        10",31.8,9.6,2008,8333.333333333334,10.416666666666668,연립/다세대,적정보증금,적정월세,126.818233,37.577386
건우파크빌,화곡동 408-32,4층,2020 7 31,"     3,000/        50",50.35,15.2,2009,1973.6842105263158,32.89473684210527,연립/다세대,적정보증금,적정월세,126.814436,37.568374
서일빌리지102동,화곡동 56-704,4층,2020 7 31,"    19,000/         0",69.0,20.9,2004,8612.440191387559,0.0,연립/다세대,적정보증금,적정월세,126.858507,37.536245
선정하우징(51-2),화곡동 51-2,5층,2020 7 31,"    16,500/         0",61.89,18.7,2009,8823.529411764706,0.0,연립/다세대,적정보증금,적정월세,126.967493,37.47049000000001
계명주택나동,화곡동 1054-1,4층,2020 7 31,"    18,000/         0",58.32,17.6,2000,6329.85257985258,17.567567567567572,연립/다세대,적정보증금,적정월세,126.949702,37.479911
제왕아트빌라,화곡동 1015-32,4층,2020 7 31,"    24,000/         0",80.07,24.2,1995,9917.355371900827,0.0,연립/다세대,적정보증금,적정월세,126.935866,37.488509
진광,내발산동 688-8,2층,2020 7 6,"    12,000/         0",42.09,12.7,1993,9448.818897637795,0.0,연립/다세대,적정보증금,적정월세,126.819105,37.570925
혜성연립가동,내발산동 690-1,3층,2020 7 22,"    19,500/         0",63.15,19.1,1982,9437.86166988151,0.0,연립/다세대,적정보증금,적정월세,127.083676,37.591558
승석하이츠빌라,내발산동 684-9,2층,2020 7 27,"    13,000/         0",52.66,15.9,1999,8176.100628930817,0.0,연립/다세대,적정보증금,적정월세,126.963369,37.480077
대화아트빌,공항동 22-94,2층,2020 7 17,"    11,000/         0",36.03,10.9,2003,9480.122324159023,2.4464831804281344,연립/다세대,적정보증금,적정월세,127.050653,37.57761
동부맨션,공항동 41-112,2층,2020 7 21,"    17,000/         0",61.18,18.5,2003,9139.037433155081,0.0,연립/다세대,적정보증금,적정월세,127.036177,37.583394
