건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균
킹덤그레이스, 화곡동 111-84,1층,2020 12 16,"24,000/0",42.87,13.0,2018,18461.53846153846,0.0
우장산투웨니퍼스트, 화곡동 72-3,8층,2020 12 17,"1,000/73",29.39,8.9,2018,14768.046897962633,18.713823629553968
강서크라운팰리스, 화곡동 998-5,12층,2020 12 18,"1,000/100",39.55,12.0,2019,9241.452991452992,53.0830280830281
(938-3), 화곡동 938-3,5층,2020 12 19,"23,900/0",29.83,9.0,2020,26425.92592592592,0.0
SJ라벨라, 화곡동 1111,14층,2020 12 20,"10,000/30",20.57,6.2,2020,18971.092725254766,40.404182709989875
서명더퍼스트, 화곡동 1026-25,7층,2020 12 21,"29,900/0",41.02,12.4,2019,24112.903225806447,0.0
화성오피스텔(29-62), 화곡동 29-62,5층,2020 12 21,"4,000/0",30.63,9.3,2004,4301.075268817204,0.0
강서 동도센트리움, 화곡동 1161,10층,2020 12 23,"11,000/0",18.97,5.7,2012,10061.640587956377,34.613560929350406
양지샤인아파트, 화곡동 899-21,4층,2020 12 23,"22,500/0",32.28,9.8,2018,23267.09631220909,0.0
에스엠케이아파트, 화곡동 938-23,6층,2020 12 24,"25,300/0",41.04,12.4,2020,20403.225806451614,0.0
리치아파트, 화곡동 924-1,4층,2020 12 24,"18,900/0",29.21,8.8,2018,21105.464759959137,0.0
강서구청 파크뷰 에버, 화곡동 987-1,12층,2020 12 26,"1,000/50",15.46,4.7,2020,16188.4498480243,50.609502479603265
동도 센트리움 오피스텔, 화곡동 982-13,4층,2020 12 26,"2,000/0",50.71,15.3,2010,1307.18954248366,0.0
우장산 자하클래식, 화곡동 1105-3,10층,2020 12 28,"29,900/0",28.95,8.8,2020,40771.35996748474,0.0
해평스퀘어, 화곡동 922-11,3층,2020 12 28,"12,000/0",21.54,6.5,2018,19130.5753070459,0.0
늘예솔하우스, 화곡동 938-9,8층,2020 12 28,"23,000/0",29.51,8.9,2020,25842.696629213482,0.0
월드오피스텔, 화곡동 899-43,7층,2020 12 29,"5,000/5",19.95,6.0,2002,9577.898550724638,5.991581415174766
엠제이타운, 화곡동 981-3,18층,2020 12 29,"27,800/0",28.24,8.5,2020,32945.608482119635,0.0
예가채 Ⅱ, 화곡동 1105-10,2층,2020 12 29,"17,200/0",42.26,12.8,2014,13750.0,0.0
포유, 화곡동 1111-4,8층,2020 12 29,"19,950/0",30.38,9.2,2018,20491.107524440937,24.696772796188
웰타운B, 화곡동 938-5,8층,2020 12 30,"25,500/0",29.85,9.0,2020,28222.222222222226,0.0
대성케이제이, 화곡동 937-14,6층,2020 12 31,"26,300/0",41.95,12.7,2020,21035.116712111285,0.0
강서2차 크라운팰리스, 화곡동 1070-11,3층,2020 12 31,"24,000/0",28.17,8.5,2020,29294.117647058825,0.0
골든라인씨티, 화곡동 935-15,14층,2020 12 31,"21,500/0",29.99,9.1,2019,18221.408221408226,11.625966625966626
동양 트레벨 스카이 오피스텔, 가양동 1479-8,15층,2020 12 6,"2,000/35",22.08,6.7,2003,6910.34656269458,35.97290410177195
가양글로벌퍼스트, 가양동 448-11,4층,2020 12 17,"22,500/0",28.12,8.5,2018,13823.529411764704,51.76470588235294
마곡지웰에스테이트, 가양동 194-2,7층,2020 12 17,"9,450/0",17.44,5.3,2014,18038.085255066388,0.0
플래티노, 가양동 187-7,3층,2020 12 18,500/58,17.24,5.2,2020,9384.615384615381,78.84615384615384
(115-6), 가양동 115-6,6층,2020 12 19,"1,000/52",13.92,4.2,2020,25653.594771241827,41.269841269841265
휴먼빌, 가양동 1479-9,12층,2020 12 25,"1,000/45",25.64,7.8,2004,2179.4871794871797,54.358974358974365
이스타빌2차, 가양동 1480-1,2층,2020 12 26,"2,000/43",30.6,9.3,2003,4771.026899119603,37.48797084531503
세종보타닉2차, 가양동 251-2,8층,2020 12 28,"30,000/0",38.78,11.7,2020,23305.86080586081,2.7472527472527473
아트리버빌, 가양동 239-8,3층,2020 12 28,"17,600/0",33.73,10.2,2016,17254.901960784315,0.0
미씨엘로오피스텔, 가양동 1480-4,8층,2020 12 28,"3,000/40",29.58,8.9,2010,9909.077468953281,22.47191011235955
마곡보타닉투웨니퍼스트, 가양동 257-1,5층,2020 12 30,"27,000/0",28.33,8.6,2020,26212.624584717618,14.368770764119603
힐스테이트에코마곡, 마곡동 797-14,9층,2020 12 1,"18,000/0",22.44,6.8,2016,26470.58823529412,0.0
마곡센트럴대방디엠시티오피스텔, 마곡동 776-2,4층,2020 12 1,"2,000/53",24.02,7.3,2017,2739.72602739726,72.60273972602741
엠코지니어스타, 마곡동 776-4,4층,2020 12 1,"16,500/0",22.95,6.9,2015,23913.04347826087,0.0
마곡오드카운티1차, 마곡동 784-11,8층,2020 12 1,"13,500/0",16.57,5.0,2016,27000.0,0.0
마곡나루역보타닉푸르지오시티, 마곡동 760,11층,2020 12 1,"20,000/12",32.88,9.9,2017,20202.0202020202,12.121212121212121
힐스테이트 에코 마곡역, 마곡동 773,9층,2020 12 1,"5,000/43",19.87,6.0,2017,4557.291666666667,84.27083333333334
마곡대명투웨니퍼스트, 마곡동 784-6,2층,2020 12 1,500/50,17.96,5.4,2015,925.9259259259259,92.5925925925926
갤럭시인텔리젼스, 마곡동 793-2,6층,2020 12 2,500/55,19.48,5.9,2015,847.457627118644,93.22033898305085
마곡나루역캐슬파크, 마곡동 760-2,3층,2020 12 2,"13,640/0",23.39,7.1,2016,19211.267605633806,0.0
마곡에비앙, 마곡동 793-3,8층,2020 12 2,"13,890/0",25.52,7.7,2015,18038.96103896104,0.0
마곡아이파크, 마곡동 795-2,8층,2020 12 2,"27,300/0",36.47,11.0,2016,24818.18181818182,0.0
마곡사이언스파크뷰, 마곡동 795-5,13층,2020 12 2,"1,000/73",33.46,10.1,2016,990.0990099009902,72.27722772277228
힐스테이트에코동익, 마곡동 773-3,15층,2020 12 2,"19,000/0",24.57,7.4,2017,22558.570108570108,0.0
벨리오, 마곡동 784-8,9층,2020 12 2,"15,000/0",20.57,6.2,2015,24193.548387096776,0.0
	(677-4)	, 역삼동 677-4,10층,2020 12 3,"1,000/65",18.22,5.5,2012,3373.3890630442356,100.34831069313826
크레신 타워Ⅱ, 역삼동 823-3,4층,2020 12 5,"1,000/60",28.12,8.5,2004,1900.4524886877834,82.3529411764706
강남역투웨니퍼스트101동, 역삼동 824-9,3층,2020 12 7,"3,000/60",17.34,5.2,2019,29748.21669558511,47.035858877964145
성우스타우스오피스텔, 역삼동 832-33,5층,2020 12 9,"15,000/30",32.03,9.7,2004,16945.33279489234,19.119410622718917
강남역 우정에쉐르, 역삼동 823-7,2층,2020 12 10,"11,025/0",16.78,5.1,2004,20931.372549019612,0.0
강남 IBC 오피스텔, 역삼동 648-1,6층,2020 12 10,"1,000/90",27.98,8.5,1987,18196.763985117657,44.601574631672385
빌딩-에벤에셀, 역삼동 718-27,4층,2020 12 15,"11,000/15",20.89,6.3,2003,22021.270042551678,9.632342965676298
amco square 720, 역삼동 720-22,4층,2020 12 17,"20,000/0",29.99,9.1,2011,8025.748843261435,66.1280903435107
(735-15), 역삼동 735-15,7층,2020 12 19,"20,000/0",20.19,6.1,2014,24231.63525395128,11.734968584555926
강남역두산위브센티움, 역삼동 823-26,6층,2020 12 21,"17,850/0",28.71,8.7,2004,16959.558640593124,20.689655172413794
역삼 이스타빌, 역삼동 787-7,5층,2020 12 23,"52,500/0",97.14,29.4,2011,18835.748548310963,8.04619032889989
금천빌딩, 역삼동 708-20,14층,2020 12 28,"12,000/60",40.81,12.3,2005,10940.62576989406,40.73663463907366
강남역 쉐르빌, 역삼동 832-3,20층,2020 12 28,"1,000/86",25.98,7.9,2014,18043.709170594357,45.666500180004206
역삼SK허브블루, 역삼동 831-40,7층,2020 12 29,"1,000/70",28.12,8.5,2004,7803.748386486154,43.528495510353665
강남역투웨니퍼스트102동, 역삼동 824-49,3층,2020 12 29,"1,000/80",18.49,5.6,2019,29216.559302766203,52.415687760515354
능현오피스텔, 역삼동 708-16,2층,2020 12 29,"20,000/0",29.65,9.0,2004,12328.931572629044,39.22902494331066
강남역 효성해링턴 타워 더퍼스트, 역삼동 825-24,8층,2020 12 30,"23,000/0",22.85,6.9,2014,15515.21063477586,63.93458329110503
삼환 아르누보, 역삼동 769-1,7층,2020 12 30,"20,000/0",26.38,8.0,2003,13723.794793071902,41.62644787644788
강남역 와이즈 플레이스, 역삼동 837-13,12층,2020 12 30,"23,000/0",23.87,7.2,2013,19055.218004842747,40.3349048283382
역삼역센트럴푸르지오시티, 역삼동 719-24,15층,2020 12 30,"20,000/0",17.57,5.3,2019,15555.438410814259,78.71845977460335
강남역 센트럴 푸르지오 시티, 역삼동 825-20,5층,2020 12 31,"26,500/0",24.61,7.4,2015,20181.900776492592,63.48224014381821
역삼 푸르지오 시티, 역삼동 735-17,11층,2020 12 31,"1,000/85",23.9,7.2,2016,20143.917584436436,47.85530923890677
리에바움 오피스텔, 역삼동 703,7층,2020 12 31,"1,000/75",16.44,5.0,2020,29864.19068736142,63.53897656623626
강남역 서희스타힐스 오피스텔, 역삼동 837-18,12층,2020 12 31,"1,000/75",24.56,7.4,2012,13004.879408080677,48.96161866230469
BIEL 106, 역삼동 832-16,5층,2020 12 31,"2,000/82",21.39,6.5,2018,21696.24617400598,68.39799071744423
좋은사람좋은집, 역삼동 706-12,7층,2020 12 31,"2,000/80",26.75,8.1,2015,6199.3893535112165,59.803531129696
	(46-3)	, 청담동 46-3,2층,2020 12 12,500/72,17.73,5.4,2003,7497.8300047813445,87.00209643605872
우림보보카운티 오피스텔, 삼성동 75-8,10층,2020 12 7,"15,000/25",26.77,8.1,2004,16259.27697185468,37.146855128682006
삼성동 롯데캐슬 클라쎄, 삼성동 141-10,9층,2020 12 9,"2,000/157",29.37,8.9,2019,9955.134013046165,114.64258089194472
LG선릉에클라트B, 삼성동 142-3,5층,2020 12 16,"27,000/0",39.99,12.1,2004,16165.0437611139,20.98886066054329
청담역 푸르지오시티, 삼성동 58-2,15층,2020 12 17,"1,000/130",29.54,8.9,2014,15180.515306093628,80.1825772083538
현대썬앤빌 삼성역, 삼성동 157-14,9층,2020 12 31,"5,000/68",18.37,5.6,2019,27032.225616388205,55.53683174907053
대치트레비스타 101동, 대치동 891-38,7층,2020 12 1,"20,000/0",17.68,5.3,2020,31097.59512724472,33.39517625231911
대치트레비스타 102동, 대치동 891-63,8층,2020 12 1,"24,000/0",18.26,5.5,2020,34140.56331509162,20.83333333333334
잠실포스코더샵, 잠실동 336-5,2층,2020 12 5,"25,000/0",49.4,14.9,2004,4846.8047855267005,52.173913043478265
잠실 M타워, 잠실동 178-6,10층,2020 12 12,"3,000/41",17.17,5.2,2018,16056.884292178393,67.74402068519716
잠실아이파크, 잠실동 194,2층,2020 12 21,"1,000/100",24.42,7.4,2013,16891.891891891908,52.723177723177756
갤러리아팰리스, 잠실동 40,3층,2020 12 22,"34,600/0",43.84,13.3,2005,12411.364256831574,52.859664339312076
(294-23), 잠실동 294-23,5층,2020 12 22,"21,000/0",18.94,5.7,2020,36257.30994152046,0.0
뜨레피움1차, 잠실동 336-8,5층,2020 12 26,"17,850/0",20.25,6.1,2018,17748.45922476067,47.04347242456186
올림픽타워, 잠실동 175-12,12층,2020 12 28,"22,000/0",34.02,10.3,2004,16197.411003236246,12.673370319001387
잠실 포레디움, 잠실동 176,9층,2020 12 31,"1,000/60",16.7,5.1,2019,14304.366677141652,70.49502565587352
트윈레이크팰리스빌, 송파동 58-15,8층,2020 12 18,"27,000/0",37.07,11.2,2018,15223.840478920245,35.803936108139645
백제24시찜질방인삼사우나, 석촌동 15,5층,2020 12 2,"4,000/30",24.3,7.4,2004,4504.504504504504,49.54954954954955
석촌트럼프월드, 석촌동 175-12,7층,2020 12 24,"24,675/0",37.5,11.3,2016,22876.24533867647,0.0
	(175-6)	, 석촌동 175-6,5층,2020 12 31,"2,000/40",19.41,5.9,2004,3546.76710608914,70.9353421217828
집앤사 하우립, 삼전동 181-4,2층,2020 12 29,"28,000/0",18.17,5.5,2020,51818.18181818182,0.0
송파KCC웰츠타워, 가락동 77-4,12층,2020 12 15,"1,000/85",39.49,11.9,2011,9685.370211076557,34.66386554621849
한화오벨리스크, 가락동 78-1,4층,2020 12 16,"1,000/60",30.34,9.2,2004,1086.9565217391305,65.21739130434783
엠파크, 가락동 166-17,3층,2020 12 30,"27,300/0",53.13,16.1,2013,16956.521739130432,0.0
힐스테이트에코송파, 문정동 639-5,10층,2020 12 9,"1,000/63",21.06,6.4,2017,1171.875,95.3125
송파한화오벨리스크, 문정동 622,4층,2020 12 10,"1,000/70",29.96,9.1,2013,1166.7345000678336,83.52326685660019
송파푸르지오시티, 문정동 620,4층,2020 12 12,"1,000/78",30.0,9.1,2013,14638.912269763334,36.03642220663497
문정 아이파크, 문정동 652-5,15층,2020 12 15,"1,000/75",25.77,7.8,2017,12322.649572649572,51.65242165242166
송파법조타운푸르지오시티, 문정동 652,7층,2020 12 17,"1,000/73",22.65,6.9,2018,13061.70813964087,71.74368790447542
프라비다옥토, 문정동 652-1,8층,2020 12 17,"17,400/0",21.73,6.6,2016,14059.011164274323,57.017543859649116
힐스테이트에코문정, 문정동 652-4,15층,2020 12 18,"27,000/20",27.72,8.4,2018,18750.0,51.98412698412697
카펠라오피스텔, 월계동 366-3,3층,2020 12 21,"1,000/50",30.0,9.1,2003,3956.0888457947294,37.91208791208792
로우폴리스, 공릉동 670-11,7층,2020 12 3,"11,000/0",28.69,8.7,2004,8017.8171935763285,22.786292039165605
진주오피스텔, 공릉동 683-20,4층,2020 12 11,"10,000/0",37.8,11.4,2004,7184.4723749672685,6.529850746268656
건양오피스텔, 공릉동 383-12,5층,2020 12 30,"2,000/35",17.98,5.4,2012,4118.417424869037,59.91981435529822
하이베라스, 상계동 1262,4층,2020 12 11,"12,500/0",41.35,12.5,2003,5039.54333706038,25.54642350575691
수락네스트죤, 상계동 1132-28,3층,2020 12 25,"1,000/50",29.97,9.1,2003,5202.853326526057,30.928993336896195
오피앙, 상계동 1258,15층,2020 12 28,"3,000/25",23.37,7.1,2004,3282.354169165101,45.74511084165033
씨앤미, 중계동 509-1,4층,2020 12 16,"2,000/57",36.02,10.9,2004,5541.884635558891,29.043371626044085
수유역푸르지오시티, 미아동 160-3,12층,2020 12 28,"2,000/36",22.43,6.8,2014,6230.650154798761,57.739938080495364
북한산드림캐슬, 번동 448-2,4층,2020 12 5,500/40,24.09,7.3,2003,1826.4840182648404,50.228310502283115
포르텔오피스텔, 번동 417-6,10층,2020 12 26,"1,000/55",25.6,7.7,2004,2987.0129870129867,59.740259740259745
삼보힐, 번동 449-22,9층,2020 12 29,"3,000/20",39.2,11.9,2010,7502.857193259668,22.96351739076197
수유프리미어엠, 수유동 48-8,15층,2020 12 5,"12,500/0",22.97,6.9,2016,3760.6996075523007,68.23027718550107
수유동이테크밸리오피스텔, 수유동 95-7,14층,2020 12 11,"12,000/0",36.78,11.1,2005,5199.875673446221,31.40362825163319
연승카운티, 수유동 50-30,4층,2020 12 26,"21,500/0",39.47,11.9,2016,15836.99834073757,0.0
쏠라리움타워, 수유동 45-1,8층,2020 12 30,"15,500/0",35.0,10.6,2010,7994.855886447818,38.462183089309406
제네스타워, 수유동 48-1,14층,2020 12 30,"15,000/0",38.23,11.6,2012,9358.7534924294,18.375735839603607
씨엘블루, 수유동 50-17,5층,2020 12 31,"25,300/0",44.29,13.4,2020,17472.967182008884,4.264392324093817
동광동대문베르빌, 신설동 97-8,2층,2020 12 7,500/60,28.31,8.6,2004,2410.710601955638,63.731382283773186
청광플러스원청계오피스텔, 신설동 109-8,2층,2020 12 13,"15,500/0",18.7,5.7,2020,20850.320463335796,33.20247061282144
	(89-29)	, 신설동 89-29,2층,2020 12 16,500/55,26.7,8.1,2003,8415.731668455559,38.78255450582495
신설동 지웰홈스, 신설동 117-9,5층,2020 12 23,"1,000/73",23.87,7.2,2017,1563.3387010198603,104.64975845410628
포레스트힐시티, 신설동 100-26,7층,2020 12 28,"15,000/0",19.2,5.8,2018,16642.288310783617,38.43284313503748
랜드마크타워1, 용두동 100-1,18층,2020 12 2,"5,000/30",28.9,8.7,2004,3882.056064990761,45.71987262182864
리더스빌딩, 면목동 633-9,8층,2020 12 3,"1,000/40",19.25,5.8,2007,3656.6771271999296,58.55046455713865
래미안빌, 면목동 149-41,5층,2020 12 9,"26,700/0",42.37,12.8,2020,12819.940476190475,25.669642857142854
성진빌딩, 면목동 105-43,7층,2020 12 20,"12,000/0",27.36,8.3,2009,10143.21136579613,21.10305958132045
주함해븐타워 원(면목동), 면목동 1541,9층,2020 12 28,"15,000/20",18.04,5.5,2020,27277.657578879403,9.220479428235661
어울림 홈타운 5차 주상복합, 면목동 472-56,2층,2020 12 31,"25,000/0",50.39,15.2,2018,16843.37647959939,0.0
미소플러스, 상봉동 105-12,4층,2020 12 3,"15,750/0",25.89,7.8,2018,18315.331928345626,13.698630136986301
동인씨엘로102동, 상봉동 102-19,6층,2020 12 9,"13,500/0",17.67,5.3,2018,26162.134665186826,0.0
라메즈오피스텔(104-21), 상봉동 104-21,3층,2020 12 9,"9,000/0",22.32,6.8,2004,13235.29411764706,0.0
아크로팰리스, 상봉동 85-5,4층,2020 12 10,"18,000/0",22.51,6.8,2019,26470.58823529412,0.0
대성타워, 상봉동 108-3,9층,2020 12 10,"16,500/0",22.14,6.7,2019,24626.86567164179,0.0
(105-45), 상봉동 105-45,4층,2020 12 15,"24,000/0",41.98,12.7,2020,18972.10422710319,0.0
라메즈오피스텔(104-32), 상봉동 104-32,6층,2020 12 16,"15,000/0",35.69,10.8,2004,3613.264427217915,38.97502153316107
성원빌, 상봉동 115-70,2층,2020 12 18,"8,000/0",21.83,6.6,2006,12214.452214452214,0.0
YMS TOWER A, 상봉동 102-30,6층,2020 12 19,"17,800/0",24.23,7.3,2018,24315.068493150684,0.0
한일써너스빌, 상봉동 81-5,3층,2020 12 20,"1,000/54",30.88,9.3,2003,5001.397600911372,37.614016997292296
YMS TOWER C동, 상봉동 102-45,3층,2020 12 31,"10,000/0",12.0,3.6,2018,27777.777777777777,0.0
상봉 동원데자뷰2차, 상봉동 105-17,8층,2020 12 31,"28,700/0",33.93,10.3,2020,27524.271844660194,0.0
탑클래스2차, 중화동 305-59,3층,2020 12 14,"2,000/50",23.32,7.1,2020,2214.902317128578,75.5338482507951
EPISODE1(에피소드원), 묵동 163-4,5층,2020 12 3,"11,550/0",15.87,4.8,2019,10798.611111111111,69.44444444444446
청재 수아베, 망우동 133-23,3층,2020 12 14,"14,000/0",18.12,5.5,2020,21924.67437533227,0.0
더하이어, 망우동 508-6,3층,2020 12 15,"3,000/30",17.96,5.4,2013,5246.913580246914,55.555555555555564
효성 써너스빌 에코, 망우동 508-2,13층,2020 12 15,"1,000/45",18.5,5.6,2016,5506.72268907563,63.07773109243697
엘리어트하우스, 신내동 644,3층,2020 12 16,500/45,18.59,5.6,2003,2280.219780219781,65.99816849816848
디아뜨갤러리, 신내동 648,2층,2020 12 30,"11,300/0",38.7,11.7,2003,6235.289660543653,24.6080623439114
서대문 디오빌 오피스텔, 충정로2가 192,11층,2020 12 27,"1,000/65",25.35,7.7,2009,11702.307598626985,47.27339302881349
충정로대우디오빌, 합동 117,8층,2020 12 15,"1,000/70",29.25,8.8,2006,14490.149177675039,24.630955128372026
쎄미앙 오피스텔, 미근동 190,5층,2020 12 22,"11,000/17",22.61,6.8,2006,16001.731647163779,31.11717479141523
이편한세상신촌, 북아현동 1013,7층,2020 12 8,"1,000/88",27.16,8.2,2018,7481.772138770288,83.12820867400734
파라타워, 대현동 90-70,11층,2020 12 4,"1,000/80",19.96,6.0,2020,9960.44949400882,60.29285403861675
(90-41), 대현동 90-41,6층,2020 12 5,"8,900/0",14.5,4.4,2015,16306.43166357452,22.541743970315395
더가온 오피스텔, 대현동 56-10,10층,2020 12 8,"1,000/75",17.33,5.2,2018,9056.728850676323,101.28890937501748
유씨유 이대, 대현동 90-77,16층,2020 12 8,"19,000/0",17.66,5.3,2018,29156.867391368738,28.295962797310512
신촌가이아, 대현동 27-20,8층,2020 12 24,"17,000/0",29.04,8.8,2005,6106.750368131443,60.46970414574847
이대 포레스트, 대현동 90-60,15층,2020 12 27,"21,000/0",17.84,5.4,2019,15338.164251207723,85.26570048309179
신촌푸르지오시티, 대현동 104-5,13층,2020 12 28,"10,000/50",27.66,8.4,2014,16652.770221950253,40.705020080556466
영타운 지웰 에스테이트, 대현동 37-32,7층,2020 12 30,"1,000/75",20.27,6.1,2017,10573.13595975715,77.02344835808937
이대프리젠#1, 대현동 37-30,6층,2020 12 31,"1,000/65",16.03,4.8,2017,6418.720269556025,118.50169573643412
경선파인 오피스텔, 창천동 97-64,1층,2020 12 20,"7,500/10",20.52,6.2,2004,5181.683351872452,74.34186132740082
스페이스엠, 연희동 103-7,6층,2020 12 1,"10,000/0",19.01,5.8,2005,15332.512315270938,8.189655172413792
	(136-7)	, 연희동 136-7,3층,2020 12 4,"11,000/11",26.32,8.0,2003,11732.929385764244,26.866749141803723
